rack_id,sample_count,failed_count,failure_rate,expected_failed_at_global_rate,lift_vs_global
21179.0,163,1,0.006134969325153374,0.798401828423834,1.2525021416523447
21849.0,167,1,0.005988023952095809,0.8179945113299404,1.2225020903552826
5469.0,168,1,0.005952380952380952,0.822892682056467,1.215225292198406
6509.0,168,1,0.005952380952380952,0.822892682056467,1.215225292198406
10463.0,168,1,0.005952380952380952,0.822892682056467,1.215225292198406
22827.0,168,1,0.005952380952380952,0.822892682056467,1.215225292198406
24047.0,168,1,0.005952380952380952,0.822892682056467,1.215225292198406
8304.0,170,1,0.0058823529411764705,0.8326890235095201,1.2009285240548953
2816.0,176,1,0.005681818181818182,0.8620780478686797,1.1599877789166602
24360.0,176,1,0.005681818181818182,0.8620780478686797,1.1599877789166602
11504.0,177,1,0.005649717514124294,0.8669762185952062,1.1534341756459445
4312.0,179,1,0.00558659217877095,0.8767725600482594,1.1405466429571631
11867.0,179,1,0.00558659217877095,0.8767725600482594,1.1405466429571631
16976.0,179,1,0.00558659217877095,0.8767725600482594,1.1405466429571631
18521.0,179,1,0.00558659217877095,0.8767725600482594,1.1405466429571631
23844.0,179,1,0.00558659217877095,0.8767725600482594,1.1405466429571631
2258.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
2383.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
2872.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
17713.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
18487.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
20312.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
21460.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
24225.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
25004.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
25721.0,180,1,0.005555555555555556,0.8816707307747861,1.1342102727185122
22458.0,184,1,0.005434782608695652,0.9012634136808924,1.109553527659414
22146.0,187,1,0.0053475935828877,0.9159579258604722,1.0917532036862683
28231.0,187,1,0.0053475935828877,0.9159579258604722,1.0917532036862683
10229.0,191,1,0.005235602094240838,0.9355506087665786,1.0688892622478126
657.0,192,1,0.005208333333333333,0.9404487794931051,1.0633221306736051
2341.0,192,1,0.005208333333333333,0.9404487794931051,1.0633221306736051
6952.0,192,1,0.005208333333333333,0.9404487794931051,1.0633221306736051
8435.0,192,1,0.005208333333333333,0.9404487794931051,1.0633221306736051
